timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flags,packets,bytes,duration,src_country,attack_type,hour,is_attack
2023-01-04 05:02:30,192.168.1.153,10.0.8.216,29560,1433,TCP,F,231,9875,9.506704665138955,BR,Normal,5,0
2023-01-04 05:03:00,192.168.42.180,10.0.209.204,15398,53,TCP,SA,779,3844,57.71346121792833,FR,Normal,5,0
2023-01-04 05:03:30,192.168.152.181,10.0.110.31,15570,80,HTTP,F,12,2536,16.892959760470283,BR,XSS,5,1
2023-01-04 05:04:00,192.168.235.184,10.0.12.127,50917,21,HTTPS,U,7811,2772905,0.577676074155206,DE,DoS,5,1
2023-01-04 05:04:30,192.168.63.81,10.0.57.194,15126,445,UDP,RA,717,7466,16.95656533363382,IN,Normal,5,0
2023-01-04 05:05:00,192.168.8.187,10.0.140.27,34383,8443,ICMP,S,566,4807,12.134556334437985,BR,Normal,5,0
2023-01-04 05:05:30,192.168.173.27,10.0.46.135,34541,80,TCP,RA,546,6333,27.923029216367322,CN,Normal,5,0
2023-01-04 05:06:00,192.168.52.146,10.0.61.186,36011,53,DNS,R,3817,755766,4.538084950805596,CN,DDoS,5,1
2023-01-04 05:06:30,192.168.91.86,10.0.58.13,10053,3389,TCP,R,75,4552,0.4122253010442183,BR,Brute Force,5,1
2023-01-04 05:07:00,192.168.16.66,10.0.181.100,48569,443,HTTP,P,911,613,0.9039039805017377,FR,Normal,5,0
2023-01-04 05:07:30,192.168.5.82,10.0.193.49,12346,53,FTP,FA,502,3283,14.584953534646692,UK,Normal,5,0
2023-01-04 05:08:00,192.168.131.219,10.0.35.94,45465,3389,UDP,S,648,1594,11.752836037593292,UK,Normal,5,0
2023-01-04 05:08:30,192.168.118.81,10.0.95.145,42517,25,UDP,P,230,2190,13.219217883735253,DE,Normal,5,0
2023-01-04 05:09:00,192.168.208.70,10.0.72.195,54636,53,TCP,SA,356,6182,11.017429192005917,BR,Normal,5,0
2023-01-04 05:09:30,192.168.115.7,10.0.123.10,13678,8080,TCP,R,424,4699,6.108459464497029,DE,Normal,5,0
2023-01-04 05:10:00,192.168.50.142,10.0.162.214,57687,3389,HTTPS,SA,8633,6284824,4.543351167527835,JP,DoS,5,1
2023-01-04 05:10:30,192.168.166.232,10.0.4.224,10989,443,TCP,F,278,8368,18.05158071997253,UK,Normal,5,0
2023-01-04 05:11:00,192.168.207.111,10.0.125.29,60711,3389,DNS,RA,773,5874,1.9940791206447819,IN,Normal,5,0
2023-01-04 05:11:30,192.168.47.112,10.0.46.203,8532,80,HTTP,FA,2433,2379474,4.757562490563822,RU,DoS,5,1
2023-01-04 05:12:00,192.168.161.43,10.0.174.77,52829,3306,UDP,R,20,7457,2.299228997142876,CN,Normal,5,0
2023-01-04 05:12:30,192.168.91.29,10.0.59.189,48883,3306,UDP,P,1,44,0.004741162337983858,BR,Port Scan,5,1
2023-01-04 05:13:00,192.168.128.185,10.0.196.66,36362,8443,TCP,SA,744,6646,4.708935543037721,Unknown,Normal,5,0
2023-01-04 05:13:30,192.168.229.133,10.0.162.107,23156,8080,TCP,A,494,3139,3.9370065366709213,JP,Normal,5,0
2023-01-04 05:14:00,192.168.221.96,10.0.86.133,1288,3389,TCP,U,118,2855,37.56175011826285,FR,Normal,5,0
2023-01-04 05:14:30,192.168.188.117,10.0.9.20,53771,21,TCP,RA,141,4254,5.018018668811946,BR,Brute Force,5,1
2023-01-04 05:15:00,192.168.70.130,10.0.149.127,17049,3306,DNS,RA,631,8012,0.4772874715170178,JP,Normal,5,0
2023-01-04 05:15:30,192.168.70.110,10.0.17.12,47141,22,TCP,U,436,1820,43.49841363094774,FR,Normal,5,0
2023-01-04 05:16:00,192.168.171.132,10.0.220.82,52210,443,UDP,U,450,6362,15.439825585274814,IN,Normal,5,0
2023-01-04 05:16:30,192.168.56.221,10.0.67.133,53378,21,TCP,U,659,6317,61.86484811315812,RU,Normal,5,0
2023-01-04 05:17:00,192.168.187.89,10.0.188.53,42365,445,HTTP,U,730,8614,3.820480516179497,KR,Normal,5,0
2023-01-04 05:17:30,192.168.137.248,10.0.180.206,12512,25,UDP,R,6322,2427648,3.1609538768432768,JP,DoS,5,1
2023-01-04 05:18:00,192.168.131.218,10.0.176.218,43150,445,UDP,P,398,827,5.06989311681886,UK,Normal,5,0
2023-01-04 05:18:30,192.168.176.171,10.0.147.233,44462,22,DNS,U,93,2626,1.5075970307610613,RU,Brute Force,5,1
2023-01-04 05:19:00,192.168.219.100,10.0.145.54,1412,25,HTTPS,S,953,7062,1.588123760287038,BR,Normal,5,0
2023-01-04 05:19:30,192.168.224.129,10.0.231.234,56373,25,HTTP,S,336,592,23.29672080862389,BR,Normal,5,0
2023-01-04 05:20:00,192.168.57.181,10.0.68.234,3095,53,DNS,SA,522,2510,51.00116832116967,US,Normal,5,0
2023-01-04 05:20:30,192.168.246.144,10.0.35.88,25994,8443,UDP,S,875,1993,51.89756704565867,IN,Normal,5,0
2023-01-04 05:21:00,192.168.51.112,10.0.169.141,48760,443,HTTPS,F,662,6159,5.770602793530465,RU,Normal,5,0
2023-01-04 05:21:30,192.168.203.218,10.0.161.15,15478,80,UDP,FA,3158,600020,2.7350575185390786,RU,DDoS,5,1
2023-01-04 05:22:00,192.168.104.127,10.0.191.15,8864,21,TCP,U,133,3035,1.8878362315822106,DE,Normal,5,0
2023-01-04 05:22:30,192.168.55.1,10.0.31.107,30678,80,FTP,R,204,4450,4.814441734049181,IN,Normal,5,0
2023-01-04 05:23:00,192.168.90.156,10.0.156.10,12873,23,TCP,A,984,6666,9.13656363508521,IN,Normal,5,0
2023-01-04 05:23:30,192.168.53.186,10.0.57.199,53432,1433,TCP,A,504,2166,13.609717098038395,US,Normal,5,0
2023-01-04 05:24:00,192.168.73.188,10.0.161.7,21427,23,TCP,P,536,1807,7.264204795715401,BR,Normal,5,0
2023-01-04 05:24:30,192.168.187.108,10.0.133.218,11455,1433,TCP,RA,655,7795,18.498539613362073,US,Normal,5,0
2023-01-04 05:25:00,192.168.150.8,10.0.125.253,23466,53,TCP,RA,856,9702,25.215716852603393,US,Normal,5,0
2023-01-04 05:25:30,192.168.250.177,10.0.119.80,7654,8080,ICMP,S,9628,8934784,2.6021889889384267,UK,DoS,5,1
2023-01-04 05:26:00,192.168.42.155,10.0.124.57,48760,80,HTTPS,F,234,9750,4.607754341342601,JP,SQL Injection,5,1
2023-01-04 05:26:30,192.168.167.211,10.0.72.214,14032,445,TCP,RA,637,107653,30.067344548688013,CN,DDoS,5,1
2023-01-04 05:27:00,192.168.25.38,10.0.226.168,48511,1433,HTTP,P,567,9735,25.648948746725093,JP,Normal,5,0
2023-01-04 05:27:30,192.168.85.152,10.0.28.238,3883,1433,TCP,SA,354,7553,5.30442077701935,US,Normal,5,0
2023-01-04 05:28:00,192.168.24.252,10.0.36.56,3417,443,TCP,U,4091,1697765,0.3641914982145459,JP,DoS,5,1
2023-01-04 05:28:30,192.168.60.211,10.0.175.199,30168,3306,ICMP,P,9199,5013455,2.1371011523705263,US,DoS,5,1
2023-01-04 05:29:00,192.168.178.111,10.0.116.168,56995,21,HTTPS,SA,485,231,27.645335168571204,FR,Normal,5,0
2023-01-04 05:29:30,192.168.66.142,10.0.59.171,15115,445,TCP,SA,390,2514,0.9261977049382117,FR,Normal,5,0
2023-01-04 05:30:00,192.168.53.160,10.0.220.123,23479,3389,TCP,A,173,2817,6.755867402559586,UK,Brute Force,5,1
2023-01-04 05:30:30,192.168.106.96,10.0.66.9,35842,25,TCP,SA,793,7094,12.780301502776318,US,Normal,5,0
2023-01-04 05:31:00,192.168.220.176,10.0.134.119,4145,80,DNS,RA,977,9843,21.174691266364086,UK,Normal,5,0
2023-01-04 05:31:30,192.168.39.168,10.0.122.65,10140,3306,TCP,U,507,5539,8.462982035874173,US,Normal,5,0
2023-01-04 05:32:00,192.168.42.111,10.0.131.254,5995,22,UDP,U,144,9575,11.47524385177241,UK,Normal,5,0
2023-01-04 05:32:30,192.168.104.77,10.0.202.165,45559,25,HTTPS,U,951,1797,12.38323679779543,CN,Normal,5,0
2023-01-04 05:33:00,192.168.204.8,10.0.127.236,65495,445,UDP,A,247,3441,0.16099837851315454,IN,Normal,5,0
2023-01-04 05:33:30,192.168.207.26,10.0.87.33,61650,25,DNS,U,440,6866,28.557246032005757,DE,Normal,5,0
2023-01-04 05:34:00,192.168.140.43,10.0.137.53,30668,3306,DNS,U,541,8017,4.461646662094561,UK,Normal,5,0
2023-01-04 05:34:30,192.168.179.110,10.0.205.92,25103,25,UDP,RA,320,3546,1.954334581106463,KR,Normal,5,0
2023-01-04 05:35:00,192.168.219.210,10.0.51.71,29351,25,UDP,A,385,7840,6.411941388433205,UK,Normal,5,0
2023-01-04 05:35:30,192.168.237.100,10.0.154.144,37146,8080,TCP,RA,636,9372,13.22325867753402,RU,Normal,5,0
2023-01-04 05:36:00,192.168.63.49,10.0.40.250,38266,443,HTTPS,F,685,9096,17.56426527914876,DE,XSS,5,1
2023-01-04 05:36:30,192.168.115.155,10.0.218.179,4421,1433,TCP,RA,234,1899,12.715784227816801,DE,Normal,5,0
2023-01-04 05:37:00,192.168.137.247,10.0.39.183,55593,3389,HTTP,A,365,5245,5.110526720379951,CN,Normal,5,0
2023-01-04 05:37:30,192.168.167.65,10.0.224.164,53944,22,TCP,F,980,1521,11.442887686592362,FR,Normal,5,0
2023-01-04 05:38:00,192.168.199.218,10.0.234.121,40073,443,TCP,A,1,51,0.01865867058653787,RU,Port Scan,5,1
2023-01-04 05:38:30,192.168.71.244,10.0.193.241,13436,23,TCP,F,597,9638,43.326102631149595,UK,Normal,5,0
2023-01-04 05:39:00,192.168.7.200,10.0.85.205,53157,8080,UDP,SA,562,2570,56.450434604399106,Unknown,Normal,5,0
2023-01-04 05:39:30,192.168.80.67,10.0.243.218,49543,25,TCP,SA,498,2165,2.8740802336700186,JP,Normal,5,0
2023-01-04 05:40:00,192.168.237.138,10.0.173.137,6545,21,TCP,SA,667,7981,6.60346669098824,CN,Normal,5,0
2023-01-04 05:40:30,192.168.242.199,10.0.37.87,30175,8080,TCP,F,1,91,0.02033739311669278,JP,Port Scan,5,1
2023-01-04 05:41:00,192.168.213.181,10.0.129.194,4496,23,TCP,SA,419,8590,10.112594666178294,RU,Normal,5,0
2023-01-04 05:41:30,192.168.254.101,10.0.63.43,52793,22,UDP,U,592,421,5.690235324747009,US,Normal,5,0
2023-01-04 05:42:00,192.168.95.87,10.0.156.100,6505,3306,TCP,SA,541,6635,7.42955577887141,Unknown,Normal,5,0
2023-01-04 05:42:30,192.168.185.91,10.0.159.105,40001,443,TCP,F,135,6506,8.080315449391236,US,Normal,5,0
2023-01-04 05:43:00,192.168.248.214,10.0.197.229,20907,3389,UDP,A,136,2963,4.9093855365013805,DE,Brute Force,5,1
2023-01-04 05:43:30,192.168.103.249,10.0.217.8,24403,21,HTTP,RA,71,6878,3.8631080208663904,UK,Normal,5,0
2023-01-04 05:44:00,192.168.126.155,10.0.162.231,25289,3389,UDP,A,895,963,10.068156069240352,US,Normal,5,0
2023-01-04 05:44:30,192.168.182.113,10.0.49.96,53768,8080,FTP,R,802,396,5.834680851333271,Unknown,Normal,5,0
2023-01-04 05:45:00,192.168.4.88,10.0.186.123,42415,8443,TCP,RA,944,870,35.809177217073376,DE,Normal,5,0
2023-01-04 05:45:30,192.168.151.176,10.0.203.47,56230,21,HTTPS,A,66,2300,4.711076771108616,DE,Brute Force,5,1
2023-01-04 05:46:00,192.168.211.170,10.0.25.131,24680,1433,UDP,FA,117,82,2.1796049291997686,DE,Normal,5,0
2023-01-04 05:46:30,192.168.3.91,10.0.173.114,10328,21,UDP,R,510,7427,5.56235768681236,KR,Normal,5,0
2023-01-04 05:47:00,192.168.3.156,10.0.180.224,22104,53,UDP,U,520,2176,10.698071938568212,BR,Normal,5,0
2023-01-04 05:47:30,192.168.191.81,10.0.244.99,46935,443,TCP,RA,1,78,0.0508756843044742,BR,Port Scan,5,1
2023-01-04 05:48:00,192.168.159.138,10.0.96.34,44037,22,TCP,R,555,1291,3.3642966315827874,FR,Normal,5,0
2023-01-04 05:48:30,192.168.177.214,10.0.229.244,13469,22,ICMP,RA,99,1012,6.836591227592011,KR,Brute Force,5,1
2023-01-04 05:49:00,192.168.94.126,10.0.197.109,41338,445,TCP,SA,1,50,0.0916699024876726,UK,Port Scan,5,1
2023-01-04 05:49:30,192.168.113.149,10.0.92.220,23881,445,UDP,F,842,3894,28.84870186703634,UK,Normal,5,0
2023-01-04 05:50:00,192.168.100.53,10.0.8.155,55398,3306,HTTP,FA,769,3627,0.19077347768618694,RU,Normal,5,0
2023-01-04 05:50:30,192.168.87.230,10.0.208.63,29918,22,TCP,U,66,2179,5.0245041114453235,FR,Brute Force,5,1
2023-01-04 05:51:00,192.168.204.89,10.0.82.25,52625,8443,TCP,SA,988,9691,4.1701552531724815,KR,Normal,5,0
2023-01-04 05:51:30,192.168.54.185,10.0.186.176,39594,445,TCP,R,775,3371,2.528893892662085,BR,Normal,5,0
2023-01-04 05:52:00,192.168.20.113,10.0.129.8,1568,21,TCP,U,28,1632,7.901976063320555,JP,Brute Force,5,1
2023-01-04 05:52:30,192.168.49.234,10.0.124.149,40444,8080,TCP,R,5722,2740838,1.7674330196355639,DE,DoS,5,1
2023-01-04 05:53:00,192.168.135.29,10.0.98.216,17076,80,TCP,SA,496,3304,0.10258772460526411,UK,Normal,5,0
2023-01-04 05:53:30,192.168.48.221,10.0.101.218,56503,80,TCP,U,430,2220,11.275048028115563,US,Normal,5,0
2023-01-04 05:54:00,192.168.13.3,10.0.111.206,57234,3389,TCP,FA,280,8412,4.823470856807586,BR,Normal,5,0
2023-01-04 05:54:30,192.168.2.16,10.0.250.157,28758,23,TCP,FA,803,1728,25.64297283380266,KR,Normal,5,0
2023-01-04 05:55:00,192.168.94.102,10.0.158.3,36420,22,FTP,U,713,7522,13.606828615246847,KR,Normal,5,0
2023-01-04 05:55:30,192.168.134.45,10.0.135.100,37243,53,FTP,A,42,1799,7.211506008820077,CN,Normal,5,0
2023-01-04 05:56:00,192.168.71.133,10.0.11.160,42521,1433,TCP,U,963,2245,30.263049771129612,DE,Normal,5,0
2023-01-04 05:56:30,192.168.56.199,10.0.59.250,2460,25,TCP,S,6561,2657205,1.978599780832223,RU,DoS,5,1
2023-01-04 05:57:00,192.168.226.127,10.0.140.79,58263,53,UDP,U,516,3548,16.50590370651298,KR,Normal,5,0
2023-01-04 05:57:30,192.168.32.49,10.0.38.122,56837,80,TCP,U,1,72,0.013897997073490025,RU,Port Scan,5,1
2023-01-04 05:58:00,192.168.13.158,10.0.152.65,12031,3389,UDP,U,364,1178,22.103562344847436,KR,Normal,5,0
2023-01-04 05:58:30,192.168.25.213,10.0.146.46,29365,80,TCP,RA,119,7849,0.7329404016972918,FR,Normal,5,0
2023-01-04 05:59:00,192.168.60.59,10.0.125.56,32038,25,TCP,P,77,7835,2.3599814811652706,FR,Normal,5,0
2023-01-04 05:59:30,192.168.213.156,10.0.191.7,36854,25,HTTPS,SA,792,3903,9.931103948051696,UK,Normal,5,0
2023-01-04 06:00:00,192.168.240.58,10.0.234.105,50435,445,HTTPS,R,839,6753,1.7544552769337416,IN,Normal,6,0
2023-01-04 06:00:30,192.168.20.162,10.0.194.40,8575,53,FTP,FA,4166,2278802,3.6248369180336457,US,DoS,6,1
2023-01-04 06:01:00,192.168.133.210,10.0.182.159,14137,3389,TCP,A,5986,5465218,1.8701245079723334,RU,DoS,6,1
2023-01-04 06:01:30,192.168.188.231,10.0.97.52,49455,53,HTTPS,A,859,6090,6.2192214398329515,US,Normal,6,0
2023-01-04 06:02:00,192.168.171.57,10.0.222.31,38203,1433,UDP,F,434,8433,17.2879546116982,UK,Normal,6,0
2023-01-04 06:02:30,192.168.185.203,10.0.162.7,5865,25,UDP,S,987,6740,6.722577415143164,DE,Normal,6,0
2023-01-04 06:03:00,192.168.54.209,10.0.217.144,41753,443,HTTPS,S,402,7803,20.30316774724646,Unknown,Normal,6,0
2023-01-04 06:03:30,192.168.112.173,10.0.150.228,18126,53,DNS,R,1,55,0.004333248938291883,FR,Port Scan,6,1
2023-01-04 06:04:00,192.168.86.37,10.0.181.91,38988,8443,HTTP,U,1,42,0.0010424249834275797,BR,Port Scan,6,1
2023-01-04 06:04:30,192.168.84.48,10.0.17.125,20135,1433,TCP,U,413,6110,8.627469795293596,Unknown,Normal,6,0
2023-01-04 06:05:00,192.168.252.118,10.0.4.189,12117,8443,UDP,FA,329,4542,2.6427356445693935,BR,Normal,6,0
2023-01-04 06:05:30,192.168.182.48,10.0.122.99,8570,22,ICMP,SA,40,4590,14.612859713138832,US,Brute Force,6,1
2023-01-04 06:06:00,192.168.112.110,10.0.233.214,58828,445,HTTPS,S,871,7014,16.319082335394135,BR,Normal,6,0
2023-01-04 06:06:30,192.168.6.162,10.0.239.180,32823,445,HTTP,S,341,7461,6.721439474256879,US,Normal,6,0
2023-01-04 06:07:00,192.168.191.78,10.0.163.172,53030,21,TCP,P,179,1973,2.4894410103940112,IN,Brute Force,6,1
2023-01-04 06:07:30,192.168.176.23,10.0.143.61,22608,3306,UDP,S,614,3753,14.27551645813249,IN,Normal,6,0
2023-01-04 06:08:00,192.168.126.84,10.0.244.232,54243,23,TCP,S,903,6370,16.100814138854822,CN,Normal,6,0
2023-01-04 06:08:30,192.168.13.47,10.0.172.21,60070,1433,DNS,S,45,5215,8.373011511718083,FR,Normal,6,0
2023-01-04 06:09:00,192.168.44.105,10.0.77.47,61615,445,TCP,R,345,185,11.945462379885697,CN,Normal,6,0
2023-01-04 06:09:30,192.168.160.154,10.0.75.49,65304,23,UDP,A,410,2550,14.85764199206496,JP,Normal,6,0
2023-01-04 06:10:00,192.168.242.181,10.0.181.248,20385,3306,HTTPS,FA,500,9674,3.447175276192966,CN,Normal,6,0
2023-01-04 06:10:30,192.168.14.180,10.0.27.31,63870,21,UDP,SA,582,798,3.3229020120619928,IN,Normal,6,0
2023-01-04 06:11:00,192.168.121.36,10.0.172.32,15508,53,HTTPS,FA,49,9701,12.309660660842663,JP,Normal,6,0
2023-01-04 06:11:30,192.168.8.168,10.0.244.158,48895,8443,HTTPS,P,6378,3788532,3.9764844437946927,UK,DoS,6,1
2023-01-04 06:12:00,192.168.214.150,10.0.18.125,48472,3389,TCP,RA,197,4951,7.1809416692138806,CN,Brute Force,6,1
2023-01-04 06:12:30,192.168.16.91,10.0.63.128,15125,445,UDP,F,402,2471,31.873873741598537,CN,Normal,6,0
2023-01-04 06:13:00,192.168.120.188,10.0.16.163,43798,80,HTTP,SA,468,9930,16.06163252606312,IN,Normal,6,0
2023-01-04 06:13:30,192.168.253.60,10.0.190.251,37272,3306,UDP,P,808,6913,2.957595974791001,BR,Normal,6,0
2023-01-04 06:14:00,192.168.10.153,10.0.137.62,43725,53,UDP,S,530,7590,5.215111052335036,RU,Normal,6,0
2023-01-04 06:14:30,192.168.31.21,10.0.39.179,14285,1433,UDP,FA,1,44,0.09015848955493837,BR,Port Scan,6,1
2023-01-04 06:15:00,192.168.219.81,10.0.229.115,14233,80,TCP,RA,1,7069,0.7603793446090574,CN,Normal,6,0
2023-01-04 06:15:30,192.168.33.31,10.0.138.180,29671,8443,UDP,RA,161,4196,3.8719878404780754,CN,Normal,6,0
2023-01-04 06:16:00,192.168.242.234,10.0.140.72,9245,3389,TCP,FA,295,6597,4.150785373424396,BR,Normal,6,0
2023-01-04 06:16:30,192.168.218.149,10.0.62.131,48857,3389,TCP,S,2521,272268,4.947032965448415,KR,DDoS,6,1
2023-01-04 06:17:00,192.168.36.193,10.0.83.123,20901,3389,UDP,R,23,7728,2.9993952695095905,DE,Normal,6,0
2023-01-04 06:17:30,192.168.132.68,10.0.139.136,26581,3389,UDP,F,1,79,0.08239087869856163,JP,Port Scan,6,1
2023-01-04 06:18:00,192.168.90.132,10.0.218.109,34022,80,HTTPS,SA,270,9762,5.026156220054176,US,XSS,6,1
2023-01-04 06:18:30,192.168.241.9,10.0.122.151,8550,80,HTTP,FA,476,3438,7.814416657728387,DE,Normal,6,0
2023-01-04 06:19:00,192.168.30.115,10.0.119.138,39073,8080,TCP,S,981,6488,3.1826853567553397,RU,Normal,6,0
2023-01-04 06:19:30,192.168.45.4,10.0.18.76,61144,3389,DNS,F,765,8675,19.75527646860552,BR,Normal,6,0
2023-01-04 06:20:00,192.168.69.253,10.0.167.154,2275,8080,TCP,R,940,8246,2.3038442414011495,CN,Normal,6,0
2023-01-04 06:20:30,192.168.237.23,10.0.11.138,33612,25,TCP,SA,293,3113,20.981463245431602,Unknown,Normal,6,0
2023-01-04 06:21:00,192.168.16.22,10.0.131.62,55516,53,HTTP,U,583,4089,1.973424602079163,IN,Normal,6,0
2023-01-04 06:21:30,192.168.229.72,10.0.71.61,7913,80,UDP,S,588,3946,4.62241550384484,UK,Normal,6,0
2023-01-04 06:22:00,192.168.48.190,10.0.132.61,47176,1433,TCP,A,499,7510,15.103258834812523,Unknown,Normal,6,0
2023-01-04 06:22:30,192.168.225.247,10.0.232.136,46478,23,TCP,F,677,7296,6.785648010172858,CN,Normal,6,0
2023-01-04 06:23:00,192.168.188.230,10.0.102.13,29790,21,TCP,F,487,2428,2.7075496142614752,UK,Normal,6,0
2023-01-04 06:23:30,192.168.107.208,10.0.12.35,52139,22,TCP,S,412,6537,10.889334196921055,JP,Normal,6,0
2023-01-04 06:24:00,192.168.133.208,10.0.230.182,30170,8443,HTTP,P,379,9880,1.3658959507934014,IN,XSS,6,1
2023-01-04 06:24:30,192.168.7.51,10.0.51.43,53342,25,UDP,RA,775,4245,2.4245168443670737,JP,Normal,6,0
2023-01-04 06:25:00,192.168.65.9,10.0.228.111,64393,443,HTTPS,RA,1,95,0.09633612075128631,UK,Port Scan,6,1
2023-01-04 06:25:30,192.168.82.45,10.0.66.15,35570,22,HTTP,F,889,9479,8.781620542062761,CN,Normal,6,0
2023-01-04 06:26:00,192.168.122.175,10.0.177.162,9076,8080,TCP,SA,692,2687,8.03495119904192,Unknown,Normal,6,0
2023-01-04 06:26:30,192.168.195.152,10.0.39.26,33572,3389,HTTPS,A,512,6068,7.330137386941548,IN,Normal,6,0
2023-01-04 06:27:00,192.168.220.10,10.0.112.197,38662,3306,UDP,S,657,4363,1.0248379053619392,JP,Normal,6,0
2023-01-04 06:27:30,192.168.73.205,10.0.176.217,2171,8443,TCP,A,702,614,15.146345523311592,JP,Normal,6,0
2023-01-04 06:28:00,192.168.48.163,10.0.51.226,3871,445,HTTP,P,1,58,0.07033281770532544,UK,Port Scan,6,1
2023-01-04 06:28:30,192.168.182.87,10.0.111.132,63987,21,TCP,U,167,3910,27.92796738677542,CN,Brute Force,6,1
2023-01-04 06:29:00,192.168.111.209,10.0.98.155,21258,8080,TCP,R,491,1906,0.6743991828603925,KR,Normal,6,0
2023-01-04 06:29:30,192.168.238.199,10.0.119.170,61359,8080,TCP,A,244,6599,21.199544930639927,US,Normal,6,0
2023-01-04 06:30:00,192.168.244.16,10.0.246.56,20478,1433,UDP,SA,435,5391,3.535025095738542,DE,Normal,6,0
2023-01-04 06:30:30,192.168.53.40,10.0.221.69,34412,443,TCP,FA,823,8739,12.034034613502126,KR,Normal,6,0
2023-01-04 06:31:00,192.168.100.20,10.0.146.189,65371,3306,HTTP,RA,569,3007,4.052911142118308,UK,Normal,6,0
2023-01-04 06:31:30,192.168.216.239,10.0.4.129,34755,8443,UDP,FA,4,2731,12.730176184681381,DE,Normal,6,0
2023-01-04 06:32:00,192.168.69.45,10.0.50.84,41007,3389,UDP,A,214,9347,6.561367446343793,CN,Normal,6,0
2023-01-04 06:32:30,192.168.6.220,10.0.70.148,44844,21,TCP,R,49,1185,7.48184788369071,CN,Normal,6,0
2023-01-04 06:33:00,192.168.251.254,10.0.20.174,52318,22,HTTPS,S,81,2081,12.603118271156191,CN,Normal,6,0
2023-01-04 06:33:30,192.168.197.177,10.0.27.26,27100,1433,UDP,S,547,7852,1.4337329092398323,KR,Normal,6,0
2023-01-04 06:34:00,192.168.39.102,10.0.160.10,31776,3306,UDP,U,878,665,3.0971741944328732,FR,Normal,6,0
2023-01-04 06:34:30,192.168.130.107,10.0.82.105,61557,443,HTTP,R,181,3210,18.372525008899053,UK,Normal,6,0
2023-01-04 06:35:00,192.168.39.118,10.0.140.202,17027,3389,TCP,P,8501,2329274,4.954767693551721,US,DoS,6,1
2023-01-04 06:35:30,192.168.149.168,10.0.88.24,8442,23,TCP,FA,6680,681360,2.776929827822764,CN,DoS,6,1
2023-01-04 06:36:00,192.168.229.251,10.0.117.179,18734,53,UDP,F,377,586,0.2322411133227363,IN,Normal,6,0
2023-01-04 06:36:30,192.168.82.54,10.0.166.46,1145,21,UDP,U,185,3138,1.5336779080359186,JP,Brute Force,6,1
2023-01-04 06:37:00,192.168.240.110,10.0.217.136,38105,8443,TCP,RA,217,2329,4.114560866125968,Unknown,Normal,6,0
2023-01-04 06:37:30,192.168.12.209,10.0.55.78,51252,3306,TCP,A,1526,192276,11.82204621566701,CN,DDoS,6,1
2023-01-04 06:38:00,192.168.165.110,10.0.235.159,28797,23,TCP,R,763,1274,3.791307652981088,UK,Normal,6,0
2023-01-04 06:38:30,192.168.38.143,10.0.88.16,18590,3389,FTP,F,625,4415,4.245956768188929,US,Normal,6,0
2023-01-04 06:39:00,192.168.7.78,10.0.148.38,47774,25,TCP,A,190,8468,2.580415098982069,UK,Normal,6,0
2023-01-04 06:39:30,192.168.178.65,10.0.111.15,34586,25,TCP,FA,2,4231,24.03432188716274,DE,Normal,6,0
2023-01-04 06:40:00,192.168.102.195,10.0.78.245,43608,443,HTTPS,A,575,1897,7.930880475140976,JP,Normal,6,0
2023-01-04 06:40:30,192.168.101.44,10.0.76.162,21679,53,UDP,P,475,2934,1.739774691804163,Unknown,Normal,6,0
2023-01-04 06:41:00,192.168.31.171,10.0.72.19,9507,1433,UDP,R,460,3089,8.727764657771006,BR,Normal,6,0
2023-01-04 06:41:30,192.168.77.48,10.0.238.197,33712,443,UDP,P,632,1349,1.7376670562629544,FR,Normal,6,0
2023-01-04 06:42:00,192.168.82.127,10.0.120.219,41118,22,UDP,P,757,9556,3.1724642529912046,KR,Normal,6,0
2023-01-04 06:42:30,192.168.209.209,10.0.63.105,42474,8443,UDP,U,400,8239,11.910673041957825,BR,Normal,6,0
2023-01-04 06:43:00,192.168.189.203,10.0.205.32,52984,8080,HTTPS,RA,784,9015,14.195610371366952,BR,SQL Injection,6,1
2023-01-04 06:43:30,192.168.84.10,10.0.223.233,53604,22,HTTPS,R,136,504,5.675470312219781,JP,Brute Force,6,1
2023-01-04 06:44:00,192.168.29.48,10.0.110.165,26233,445,TCP,S,217,273,1.829292915601204,US,Normal,6,0
2023-01-04 06:44:30,192.168.226.209,10.0.194.7,47340,3389,TCP,FA,530,9148,2.3766339589483008,FR,Normal,6,0
2023-01-04 06:45:00,192.168.246.190,10.0.176.139,53675,3389,TCP,SA,82,2558,7.75672911610703,DE,Brute Force,6,1
2023-01-04 06:45:30,192.168.116.234,10.0.203.87,19580,443,HTTP,A,810,4076,8.890189825629013,UK,Normal,6,0
2023-01-04 06:46:00,192.168.13.172,10.0.31.172,28986,53,UDP,F,232,2042,20.297831271659305,KR,Normal,6,0
2023-01-04 06:46:30,192.168.47.103,10.0.45.200,16662,3306,HTTP,P,416,5963,3.121641747448219,US,Normal,6,0
2023-01-04 06:47:00,192.168.192.91,10.0.56.160,39778,80,HTTP,RA,1,87,0.06145672983423969,KR,Port Scan,6,1
2023-01-04 06:47:30,192.168.246.53,10.0.240.149,37699,3389,TCP,P,562,5202,0.02654726965184641,BR,Normal,6,0
2023-01-04 06:48:00,192.168.218.92,10.0.31.1,22107,25,TCP,F,1,50,0.013195443095046264,Unknown,Port Scan,6,1
